chr,start,end,strand,symbol,perc_meth.NGO,perc_meth.GVO
chr8,109459649,109538092,+,Sntb2,0.007867133,0.706303304
chr8,109555225,109569656,+,Vps4a,0.005602241,0.501510574
chr8,109570189,109572514,-,Pdf,0.004140787,0.975334743
chr8,109572608,109580637,-,Cog8,0.01007326,0.554992764
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109580776,109584828,+,Nip7,0.003236246,0.540822591
chr8,109585383,109589544,-,Tmed6,0.002617801,0.179458239
chr8,109593301,109620445,-,Terf2,0.01537279,0.840115232
chr8,109599418,109620445,-,Terf2,0.017563117,0.783523447
chr8,109674560,109711370,+,Cyb5b,0.009618942,0.838947545
chr8,109817369,109903417,+,Nfat5,0.008735283,0.674520837
chr8,109817369,109903417,+,Nfat5,0.008735283,0.674520837
chr8,109817369,109903417,+,Nfat5,0.008735283,0.674520837
chr8,109817369,109903417,+,Nfat5,0.008735283,0.674520837
chr8,10986963,11008430,-,Irs2,0.01097238,0.088374943
chr8,109912124,109927105,-,Nqo1,0.005457026,0.537024902
chr8,109936388,109948938,-,Nob1,0.010323469,0.784452297
chr8,109960297,110082495,+,Wwp2,0.009886255,0.858525091
chr8,110075143,110075213,+,Mir140,0,0.971428571
chr8,11007849,11054541,+,9530052E02Rik,0.008371203,0.022121149
chr8,110104279,110112382,-,Psmd7,0.009803922,0.55339404
chr8,111238543,111485536,+,Zfhx3,0.01020845,0.946645097
chr8,111460759,111460838,+,Mir3108,0.03030303,1
chr8,111863699,111864808,-,Gm1943,0.005050505,0.007058824
chr8,11198422,11312826,-,Col4a1,0.010880031,0.592313591
chr8,112017926,112066542,+,Pmfbp1,0.009867683,0.923641703
chr8,112071923,112089501,-,Dhx38,0.010917776,0.870087977
chr8,112089885,112097951,+,Txnl4b,0.007281553,0.519872814
chr8,112099027,112103072,-,Hp,0.00624025,0.024229075
chr8,112117147,112132573,-,Dhodh,0.00761035,0.55830634
chr8,112138416,112194621,+,Pkd1l3,0.007014648,0.777936282
chr8,112138416,112196492,+,Pkd1l3,0.007211538,0.774741507
chr8,112195220,112217194,-,Ist1,0.008898776,0.733610205
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229448,112248832,+,Zfp821,0.008431703,0.72718254
chr8,112229987,112248832,+,Zfp821,0.008894536,0.873432836
chr8,112250350,112261639,-,Atxn1l,0.012275732,0.688707281
chr8,112302539,112388108,+,Ap1g1,0.010181276,0.794935806
chr8,112363211,112363275,+,Snord71,0,1
chr8,112392502,112468571,+,Phlpp2,0.009152407,0.759886228
chr8,112471808,112486105,-,Marveld3,0.006360078,0.371641454
chr8,112476808,112486105,-,Marveld3,0.006037736,0.325114477
chr8,112514335,112523704,+,Tat,0.005870841,0.042701525
chr8,112552974,112563234,-,Chst4,0.024282561,0.153374233
chr8,112603633,112616652,+,Zfp612,0.006741573,0.661639344
chr8,112666437,112692106,-,Calb2,0.008719778,0.035768936
chr8,112741859,112748389,+,Ftsjd1,0.014492754,0.794489612
chr8,112790876,113134153,+,Hydin,0.013357711,0.844095891
chr8,11312828,11449287,+,Col4a2,0.009609949,0.264454384
chr8,113142537,113244299,+,Vac14,0.008723345,0.830233843
chr8,113245383,113265300,+,Mtss1l,0.010928962,0.76102763
chr8,113265728,113329803,-,Il34,0.015323691,0.790512937
chr8,113265728,113329803,-,Il34,0.015323691,0.790512937
chr8,113265728,113329803,-,Il34,0.015323691,0.790512937
chr8,113265728,113329803,-,Il34,0.015323691,0.790512937
chr8,113334391,113370703,-,Sf3b3,0.00697579,0.822230981
chr8,113370923,113406134,+,Cog4,0.011881188,0.758575445
chr8,113406355,113426388,-,Fuk,0.007473842,0.689599714
chr8,113406355,113426388,-,Fuk,0.007473842,0.689599714
chr8,113406355,113426388,-,Fuk,0.007473842,0.689599714
chr8,113406355,113426388,-,Fuk,0.007473842,0.689599714
chr8,113443764,113496397,+,St3gal2,0.011656953,0.548454688
chr8,113498890,113521723,-,Ddx19a,0.0078125,0.657205842
chr8,113527085,113551670,-,Ddx19b,0.014474512,0.725779417
chr8,113527085,113551670,-,Ddx19b,0.014474512,0.725779417
chr8,113527085,113551670,-,Ddx19b,0.014474512,0.725779417
chr8,113527085,113551670,-,Ddx19b,0.014474512,0.725779417
chr8,113527085,113555651,-,Ddx19b,0.011695906,0.549058971
chr8,113557866,113580770,+,Aars,0.00867052,0.697545751
chr8,113580238,113581499,+,Exosc6,0.001872659,0.006785935
chr8,113593396,113605608,-,Clec18a,0.011483254,0.031208203
chr8,113618644,113659044,+,Pdpr,0.01118265,0.817485967
chr8,113651343,113669398,-,9430091E24Rik,0.0069869,0.650449102
chr8,113651343,113669398,-,9430091E24Rik,0.0069869,0.650449102
chr8,113651343,113669398,-,9430091E24Rik,0.0069869,0.650449102
chr8,113651343,113669398,-,9430091E24Rik,0.0069869,0.650449102
chr8,113681457,113783102,-,Glg1,0.011581545,0.80554281
chr8,113794843,113824122,-,Rfwd3,0.013598834,0.689434889
chr8,113835699,113861803,-,Mlkl,0.00789177,0.471723044
chr8,113869037,113917721,-,Fa2h,0.008372322,0.762824711
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,113972683,114046007,-,Wdr59,0.009424764,0.875691847
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114060539,114149930,+,Znrf1,0.007892293,0.76586369
chr8,114062242,114149930,+,Znrf1,0.008641549,0.848860946
chr8,114150170,114154222,-,Ldhd,0.004087193,0.9556804
chr8,114167342,114194908,+,Zfp1,0.008534851,0.733088835
chr8,114167342,114194911,+,Zfp1,0.008534851,0.733088835
chr8,114210409,114214910,-,Ctrb1,0.013745704,0.030708661
chr8,114234374,114256036,-,Bcar1,0.011479029,0.840475263
chr8,114234374,114267749,-,Bcar1,0.0100271,0.722059898
chr8,114292372,114378210,-,Cfdp1,0.008607439,0.832736049
chr8,114388797,114400575,-,Tmem170,0.007029877,0.705722071
chr8,114413034,114434099,-,Chst5,0.006576402,0.269150052
chr8,114435917,114457691,-,Tmem231,0.018348624,0.475112275
chr8,114464602,114476815,+,Gabarapl2,0.012808783,0.588749525
chr8,114490807,114516202,-,Adat1,0.026874116,0.71976593
chr8,114517339,114535205,-,Kars,0.008004269,0.908515925
chr8,114517339,114535205,-,Kars,0.008004269,0.908515925
chr8,114517339,114535205,-,Kars,0.008004269,0.908515925
chr8,114517339,114535205,-,Kars,0.008004269,0.908515925
chr8,114535258,114544428,+,Terf2ip,0.003891051,0.311124884
chr8,11453976,11478499,-,Rab20,0.008978196,0.391919192
chr8,11497505,11513286,+,Carkd,0.003703704,0.614067139
chr8,11497567,11513286,+,Carkd,0.003783784,0.634710744
chr8,115093942,115406607,+,Cntnap4,0.013461005,0.127667175
chr8,11514016,11550771,-,Cars2,0.005939124,0.892599278
chr8,11556065,11563250,+,Ing1,0.003864734,0.290074793
chr8,115591161,115617233,+,Gm10280,0.014745308,0.778051788
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11611582,11635754,-,Ankrd10,0.013333333,0.59811617
chr8,11614148,11635036,-,Ankrd10,0.008078477,0.698649409
chr8,11614148,11635754,-,Ankrd10,0.007163324,0.551769912
chr8,116159485,116169079,+,Mon1b,0.010699001,0.712056304
chr8,116159698,116169079,+,Mon1b,0.012028869,0.782637954
chr8,116167112,116179433,+,Syce1l,0.009813543,0.930679785
chr8,116167112,116179433,+,Syce1l,0.009813543,0.930679785
chr8,116167112,116179433,+,Syce1l,0.009813543,0.930679785
chr8,116167112,116179433,+,Syce1l,0.009813543,0.930679785
chr8,116222036,116372739,-,Adamts18,0.008763574,0.953912263
chr8,11654923,11678750,-,1700016D06Rik,0.010346926,0.025371829
chr8,116657478,116676198,+,Nudt7,0.012170385,0.770691995
chr8,116657478,116676205,+,Nudt7,0.012170385,0.770691995
chr8,116729539,116897970,+,Vat1l,0.034198113,0.368741796
chr8,116865060,116875378,-,4933408N05Rik,0.007130125,0.212715856
chr8,11692981,11694514,-,Gm6524,0.016,0.75261324
chr8,116941933,116952033,+,Clec3a,0.008695652,0.02433972
chr8,116963551,117876612,+,Wwox,0.012114943,0.670744831
chr8,11728104,11827152,+,Arhgef7,0.009014742,0.685904497
chr8,11758329,11835217,+,Arhgef7,0.006921824,0.828980991
chr8,11758329,11835217,+,Arhgef7,0.006921824,0.828980991
chr8,11758329,11835217,+,Arhgef7,0.006921824,0.828980991
chr8,11758329,11835217,+,Arhgef7,0.006921824,0.828980991
chr8,118227152,118230794,-,Maf,0.026315789,0.14004914
chr8,11840520,11855761,+,Tex29,0.006042296,0.920982143
chr8,119028914,119039815,+,Dynlrb2,0.006009615,0.031113877
chr8,119092623,119256891,-,Cdyl2,0.016826557,0.713629295
chr8,119305611,119325312,-,4930563M20Rik,0.026122449,0.12460177
chr8,119412584,119445336,-,Cmc2,0.098305085,0.851453537
chr8,119445639,119465403,+,Cenpn,0.007939824,0.712867507
chr8,119467292,119484345,+,Atmin,0.005701754,0.739105505
chr8,119493498,119502843,-,1700030J22Rik,0.003325021,0.736443381
chr8,119505727,119517349,-,Gcsh,0.004655493,0.652065081
chr8,119519578,119606349,-,Pkd1l2,0.023845194,0.646008464
chr8,119619764,119657620,+,Bcmo1,0.011084077,0.314341591
chr8,119619764,119657620,+,Bcmo1,0.011084077,0.314341591
chr8,119619764,119657620,+,Bcmo1,0.011084077,0.314341591
chr8,119619764,119657620,+,Bcmo1,0.011084077,0.314341591
chr8,119682034,119729086,+,Gan,0.010640319,0.850942127
chr8,119780918,119985405,+,Cmip,0.009639475,0.060990398
chr8,119873069,119985405,+,Cmip,0.010853999,0.07891059
chr8,120022190,120159042,+,Plcg2,0.013258797,0.85308923
chr8,120185298,120195415,-,Sdr42e1,0.016666667,0.255372493
chr8,120225845,120282929,+,Hsd17b2,0.012631579,0.522071678
chr8,120315544,120325829,-,Mphosph6,0.009538951,0.754073513
chr8,120807654,121847348,+,Cdh13,0.015854147,0.338270532
chr8,121868437,121872829,+,Hsbp1,0.00249066,0.514358974
chr8,121918791,121934988,+,Mlycd,0.008105802,0.731408079
chr8,121961061,121970156,+,Osgin1,0.002692998,0.966998012
chr8,121970618,121996535,+,Necab2,0.009750152,0.43697479
chr8,122003502,122025598,-,Slc38a8,0.015805211,0.902764538
chr8,122032051,122082661,-,Mbtps1,0.010400616,0.844130454
chr8,122032051,122082661,-,Mbtps1,0.010400616,0.844130454
chr8,122032051,122082661,-,Mbtps1,0.010400616,0.844130454
chr8,122032051,122082661,-,Mbtps1,0.010400616,0.844130454
chr8,122085877,122099100,-,Hsdl1,0.012076173,0.342746615
chr8,122099134,122122354,+,Dnaaf1,0.009792844,0.365442081
chr8,122121873,122129140,-,Taf1c,0.01217765,0.80171278
chr8,122136646,122140826,+,Adad2,0.007874016,0.694986807
chr8,122147753,122159580,-,Kcng4,0.011523688,0.682482688
chr8,122190264,122211920,+,Wfdc1,0.010607522,0.957288951
chr8,122223908,122281618,+,Atp2c2,0.007449393,0.90240775
chr8,122284486,122302316,-,4632415K11Rik,0.006490496,0.82244143
chr8,122333113,122364479,-,Cotl1,0.010942087,0.307756663
chr8,122386204,122400889,+,Klhl36,0.016515717,0.856046931
chr8,122434751,122481457,+,Usp10,0.010224145,0.835244161
chr8,122516369,122576693,+,Crispld2,0.013886859,0.13125
chr8,122604994,122625372,-,Zdhhc7,0.009334416,0.793613046
chr8,122638051,122678474,+,6430548M08Rik,0.012625612,0.823385689
chr8,122638051,122689207,+,6430548M08Rik,0.011850681,0.838845568
chr8,122638051,122689207,+,6430548M08Rik,0.011850681,0.838845568
chr8,122638051,122689207,+,6430548M08Rik,0.011850681,0.838845568
chr8,122638051,122689207,+,6430548M08Rik,0.011850681,0.838845568
chr8,122668828,122689207,+,6430548M08Rik,0.01816609,0.932472108
chr8,122690296,122701369,-,Fam92b,0.013245033,0.023406554
chr8,123012765,123105283,+,Gse1,0.008958005,0.751834189
chr8,123059756,123105283,+,Gse1,0.009718293,0.791761898
chr8,123061308,123105283,+,Gse1,0.010005408,0.87426293
chr8,123105165,123112975,-,Gins2,0.004905969,0.83126935
chr8,123132501,123158282,-,1190005I06Rik,0.012078153,0.681434923
chr8,123177813,123192012,-,Emc8,0.009825328,0.59275107
chr8,123192189,123198109,+,Cox4i1,0.010223048,0.636471519
chr8,123260275,123280592,+,Irf8,0.008679928,0.817465322
chr8,123578781,123606932,-,Fendrr,0.00862069,0.017405818
chr8,123608285,123612054,+,Foxf1,0.015267176,0.013138686
chr8,123621456,123632279,-,Mthfsd,0.011695906,0.801738762
chr8,123621456,123632279,-,Mthfsd,0.011695906,0.801738762
chr8,123621456,123632279,-,Mthfsd,0.011695906,0.801738762
chr8,123621456,123632279,-,Mthfsd,0.011695906,0.801738762
chr8,123640070,123642794,+,Foxc2,0.004788508,0.008774781
chr8,123651584,123654544,+,Foxl1,0.002638522,0.007600434
chr8,12385770,12436732,+,Gm5607,0.004962779,0.121538854
chr8,12395518,12399555,+,Sox1,0.002777778,0.004345307
chr8,124054683,124065854,-,1700018B08Rik,0.006160164,0.266666667
chr8,124068287,124071552,+,1700030M09Rik,0.004597701,0.016703786
chr8,124073342,124102706,-,Fbxo31,0.006919643,0.89786159
chr8,124114367,124121947,+,Map1lc3b,0.016441006,0.563028594
chr8,124122602,124175833,-,Zcchc14,0.012942461,0.884116917
chr8,124254458,124314983,+,Jph3,0.007967529,0.663513598
chr8,124320207,124353469,-,Klhdc4,0.013557134,0.86185567
chr8,124405045,124431586,-,Slc7a5,0.009354537,0.695704216
chr8,124431732,124442328,+,BC048644,0.011450382,0.027034884
chr8,124440043,124468812,-,Car5a,0.013726147,0.025644894
chr8,124474432,124553158,+,Banp,0.026668167,0.824914525
chr8,124474432,124553158,+,Banp,0.026668167,0.824914525
chr8,124474432,124553158,+,Banp,0.026668167,0.824914525
chr8,124474432,124553158,+,Banp,0.026668167,0.824914525
chr8,124806040,124861147,+,Zfpm1,0.005854957,0.788318192
chr8,124880866,124884646,-,Trhr2,0.002057613,0.967519685
chr8,124900515,124941260,+,Zc3h18,0.011082292,0.814469195
chr8,124900515,124941260,+,Zc3h18,0.011082292,0.814469195
chr8,124900515,124941260,+,Zc3h18,0.011082292,0.814469195
chr8,124900515,124941260,+,Zc3h18,0.011082292,0.814469195
chr8,124945984,124947539,+,Il17c,0.004464286,0.010356732
chr8,124948670,124956840,-,Cyba,0.007281553,0.041244084
chr8,124957495,124967322,-,Mvd,0.00852459,0.716761441
chr8,124957495,124967322,-,Mvd,0.00852459,0.716761441
chr8,124957495,124967322,-,Mvd,0.00852459,0.716761441
chr8,124957495,124967322,-,Mvd,0.00852459,0.716761441
chr8,124967555,124970376,+,9330133O14Rik,0.007281553,0.424272818
chr8,124969167,124975222,-,Gm20735,0.002949853,0.75659824
chr8,124978105,124984592,-,Snai3,0.016286645,0.747894998
chr8,124990046,124999964,-,Rnf166,0.00837404,0.723152709
chr8,125000042,125006992,+,Ctu2,0.010300429,0.761254613
chr8,125005597,125075229,-,Piezo1,0.010310486,0.768039986
chr8,125091914,125097030,+,Cdt1,0.009191176,0.698537683
chr8,125098536,125100807,-,Aprt,0.004166667,0.363636364
chr8,125102136,125135387,-,Galns,0.010118897,0.802131439
chr8,125102136,125135387,-,Galns,0.010118897,0.802131439
chr8,125102136,125135387,-,Galns,0.010118897,0.802131439
chr8,125102136,125135387,-,Galns,0.010118897,0.802131439
chr8,125135525,125139491,+,Trappc2l,0.005847953,0.420795534
chr8,125143370,125146635,-,Pabpn1l,0.002564103,0.50486618
chr8,125149035,125202075,-,Cbfa2t3,0.009139375,0.535630802
chr8,125149035,125202075,-,Cbfa2t3,0.009139375,0.535630802
chr8,125149035,125202075,-,Cbfa2t3,0.009139375,0.535630802
chr8,125149035,125202075,-,Cbfa2t3,0.009139375,0.535630802
chr8,125149035,125223009,-,Cbfa2t3,0.009198574,0.411185546
chr8,125299404,125341781,+,Acsf3,0.006499536,0.890327258
chr8,125372273,125391297,+,Cdh15,0.007146047,0.933811942
chr8,125407721,125566184,-,Ankrd11,0.009619371,0.856560559
chr8,125407721,125566184,-,Ankrd11,0.009619371,0.856560559
chr8,125407721,125566184,-,Ankrd11,0.009619371,0.856560559
chr8,125407721,125566184,-,Ankrd11,0.009619371,0.856560559
chr8,125566474,125568502,+,2810013P06Rik,0.017353579,0.077639752
chr8,125589407,125621651,+,Spg7,0.01252784,0.849738411
chr8,125626249,125629142,+,Rpl13,0.009852217,0.099468489
chr8,125626957,125627005,+,Snord68,0,0
chr8,125641273,125659085,+,Cpne7,0.005321722,0.960167297
chr8,125666746,125682180,-,Sult5a1,0.014583333,0.433615407
chr8,125710134,125725713,+,Dpep1,0.007361963,0.035447245
chr8,125728160,125736688,-,Chmp1a,0.005590496,0.786386449
chr8,12573048,12600738,+,Spaca7,0.01412002,0.029479503
chr8,125736757,125745945,+,4732415M23Rik,0.006156552,0.5995086
chr8,125748740,125756156,+,Cdk10,0.006802721,0.636813867
chr8,125748740,125756156,+,Cdk10,0.006802721,0.636813867
chr8,125748740,125756156,+,Cdk10,0.006802721,0.636813867
chr8,125748740,125756156,+,Cdk10,0.006802721,0.636813867
chr8,125756157,125760109,-,Spata2l,0.008097166,0.500587544
chr8,125758990,125766259,+,4933417D19Rik,0.008571429,0.523346304
chr8,125766255,125778075,-,Vps9d1,0.005336891,0.849755035
chr8,125778094,125794451,+,Zfp276,0.013454861,0.673306773
chr8,125792143,125842476,-,Fanca,0.00965717,0.909204713
chr8,125856612,125893418,+,Spire2,0.009334163,0.68617125
chr8,125897652,125927712,+,Tcf25,0.009472917,0.840607861
chr8,125897723,125925792,+,Tcf25,0.01003963,0.859681599
chr8,125897734,125928073,+,Tcf25,0.009354998,0.864464161
chr8,125930981,125934647,+,Mc1r,0.00617284,0.105682951
chr8,125935463,125945910,+,Tubb3,0.011424219,0.715418782
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125966855,125987799,+,Def8,0.010963195,0.612135434
chr8,125967158,125987799,+,Def8,0.011268781,0.655061019
chr8,126001761,126027816,+,Afg3l1,0.012273704,0.822697003
chr8,126001761,126027816,+,Afg3l1,0.012273704,0.822697003
chr8,126001761,126027816,+,Afg3l1,0.012273704,0.822697003
chr8,126001761,126027816,+,Afg3l1,0.012273704,0.822697003
chr8,126028617,126039355,-,Dbndd1,0.01303155,0.707317073
chr8,126029586,126039355,-,Dbndd1,0.013196481,0.692902792
chr8,126029586,126039355,-,Dbndd1,0.013196481,0.692902792
chr8,126029586,126039355,-,Dbndd1,0.013196481,0.692902792
chr8,126029586,126039355,-,Dbndd1,0.013196481,0.692902792
chr8,126042734,126060550,+,Gas8,0.007508834,0.844414639
chr8,12614276,12672100,-,Tubgcp3,0.010248902,0.910468893
chr8,126177828,126187780,+,Rhou,0.005158438,0.678581893
chr8,126257857,126263841,+,6030466F02Rik,0.006369427,0.070487484
chr8,126329895,126359191,+,Rab4a,0.012318029,0.876793249
chr8,126364743,126384109,-,Ccsap,0.011768902,0.331072351
chr8,126415657,126418675,-,Acta1,0.001182033,0.15590743
chr8,126415657,126418675,-,Acta1,0.001182033,0.15590743
chr8,126415657,126418675,-,Acta1,0.001182033,0.15590743
chr8,126415657,126418675,-,Acta1,0.001182033,0.15590743
chr8,126421022,126473165,-,Nup133,0.009700366,0.830661526
chr8,126476358,126507022,-,Abcb10,0.011321823,0.823553055
chr8,126520215,126545209,-,Taf5l,0.01303781,0.575770367
chr8,126547372,126572404,+,Urb2,0.014642082,0.912698413
chr8,126755293,126869622,+,Galnt2,0.01979839,0.8752001
chr8,126892948,126957836,-,Pgbd5,0.00820544,0.91969739
chr8,127044666,127075907,+,Cog2,0.011226725,0.889370679
chr8,12706943,12719127,-,Gm15348,0.019354839,0.034049453
chr8,127080486,127093607,-,Agt,0.008814103,0.234315949
chr8,127100010,127142631,+,Capn9,0.028529627,0.212111018
chr8,127159655,127187269,-,2310022B05Rik,0.009958992,0.717945261
chr8,127195226,127245875,-,Ttc13,0.009562842,0.902790156
chr8,127246038,127258023,+,Arv1,0.006914434,0.736231884
chr8,127264156,127275709,-,Fam89a,0.008005822,0.60399871
chr8,127316918,127358604,+,Trim67,0.019991402,0.159088778
chr8,127363254,127386929,-,2810004N23Rik,0.013833992,0.719336671
chr8,127386932,127413957,+,Gnpat,0.012754223,0.830167775
chr8,127414198,127421605,-,Exoc8,0.004642526,0.614110633
chr8,127421785,127427713,+,Sprtn,0.00976801,0.448764682
